domain,subdomains,subdomain_count,email_user,registrar,asn,org,host_provider,ips,asn_description,asn_country,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
www-locker-urgence.com,admin;app;nbaxfrustore,3.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
heartofiowaamail.weebly.com,www,1.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
gencatadministradordelsistema.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
httpswwwplusfree.weebly.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
fasiomergerd.weebly.com,www,1.0,abuse,SafeNames Ltd. (ID447),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
wwv.bradesco-avisa.click,,0.0,operations,"Sav.com, LLC (ID609)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
logistique-lieu-remise.com,app2;auth1;cloud;signin;vdi1;www,6.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
ee-notices-ref.web.app,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
gemimni-logen.gitbook.io,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
ac-zim-br.weebly.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
evoobrey.ifinitefuture.ru,,0.0,UNKNOWN,R01-RU,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.expired.r01.ru.;ns2.expired.r01.ru.,r01.ru,2,nomail.r01.ru.,r01.ru,1,hostmaster@r01.ru,
quickshare.samsungcloud.com,qr,1.0,abuse,Whois Corp. (ID100),16509.0,"AMAZON-02, US","AMAZON-02, US (AS16509)",,,,,,,,,,0,,,0,,
bookme.com,api;cars;concerts;flights;help;hotelapps;hotels;m;shows;sport;sports;stage;tickets;www;www.api;www.cars;www.concerts;www.flights;www.hotelapps;www.hotels;www.m;www.shows;www.sport;www.sports;www.tickets,25.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns67.domaincontrol.com.;ns68.domaincontrol.com.,domaincontrol.com,2,keoqwof23l5gpn5hp2kof7r3t6azzc5aqaa7hxowvoukyj6buala.mx-verification.google.com.;smtp.google.com.,google.com,2,dns@jomax.net,
ppal-ident.com,www,1.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
topglobalranking.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
tesltra-verificaton.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
netfllxplan.com,beta;blog;chat;cms;cpcalendars;cpcontacts;mailer;www;www.uat,9.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
retard-ulys.com,autoconfig;blog;www;www.api,4.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
ledgersupport-desk.vercel.app,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
zhelp-supports.business-minagne.com,www;www.autodiscover,2.0,abuse,Aceville Pte. Ltd. (ID3858),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
notepad.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,amir.ns.cloudflare.com.;sasha.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,
log-pic.formaloo.co,,0.0,abuse,NAMECHEAP INC,13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
allegro.pl-oferta8462735824.shop,www.www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreicj4uoygqa6kfhocfuwmrx5tw7bgkrv4uphvgmr4h2cb3nbksovmy.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
instructions-ulys.com,demo;erp;rustore,3.0,UNKNOWN,UNKNOWN,16509.0,"AMAZON-02, US","AMAZON-02, US (AS16509)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
webmailpiraquaraprgov.weebly.com,www,1.0,abuse,SafeNames Ltd. (ID447),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
realizahoje.co,,0.0,abuse,NAMECHEAP INC,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ophelia.ns.cloudflare.com.;wesley.ns.cloudflare.com.,cloudflare.com,2,_dc-mx.4953d06e616c.realizahoje.co.,realizahoje.co,1,dns@cloudflare.com,
inicio-promerica.webcindario.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
opensea-marketbid.com,edu;gbmlhx;www.login,3.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
bafkreif5x4vwfig5gsewfa3nidsxop2jyhfni5s252ztazix4mb7j6hr4u.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreicqgsxqxy3o6l72hh6hmmfn7pm76rjo3oiwjmpds5ubzjoimehed4.ipfs.dweb.link,www,1.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
ilwat23sapp.firebaseapp.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
allegrolokalnie.3932c-x90x73126.rest,www;www.www,2.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
czc-usa.com,www,1.0,abuse,"OwnRegistrar, Inc. (ID1250)",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,795.dns1.managedns.org.;795.dns2.managedns.org.;795.dns3.managedns.org.;795.dns4.managedns.org.,managedns.org,4,mail.czc-usa.com.,czc-usa.com,1,domain\@regxa@com,
allegrolokalnie.pl-kategorie8125781256783623.shop,www;www.www,2.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreigmnj6sqyx4wem4xsf4p57e2svbc6agqe5qpyde6knrmyg7s2zmie.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreiepn7rqeg3g4xb2nipxmy55yxaqvzuqsaknhrclnmhjtxy2ddwvra.ipfs.dweb.link,www,1.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
bafkreiempqzuzfc2lwmokd3ak66zr54npzlphpxzm55wany63kzqfvkg2a.ipfs.dweb.link,www,1.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
bafkreie5qgksvef4cng3ma7esfvyw6tikwngqtud6hslthcjrd5g2edzqi.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreidz7ua3idqjjzqhyssjutrrgccmiyiggwur7bobwpwxvvai7wrhzy.ipfs.dweb.link,www,1.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreidx3ydhyisvhwztz76vszcpycaoxzjhha5a2dzi2ybrx4h5oiudze.ipfs.dweb.link,www,1.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreibgfgq5t2kdhflka77arc3x7eyuvq2ygu3bjjtpip3gwdfndshitq.ipfs.dweb.link,www,1.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
bafkreialuqj6bnzhpigpczbh4mplqyu4s3w67bib2vgory7cwquivqsydy.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreiaaazs3crhtjwzvjnopl4bvgd4awual46suwfwd6sfuwxpg3chxve.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreia7rwlvzxsvx4frzxxmcntlc2nefpavt4ig2n5hofg5cllpvxfq7q.ipfs.dweb.link,www,1.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreia6nzz5uj6yvwmnh3xwhr3rrrus37sfza47mq6xnoy23usnu2mvvi.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreia5ihvxa3nwohacg5auov7n6ah5rmawhnhm5vo3cddhnmq3mdv7gq.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
telkomupgrading.weebly.com,www,1.0,abuse,SafeNames Ltd. (ID447),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
creatic.com.ar,adepu;combu;cpcalendars;cpcontacts;demo;drive;glpi;www;www.adepu;www.combu;www.demo;www.drive;www.glpi;www.prtg,14.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,cullen.ns.cloudflare.com.;ligia.ns.cloudflare.com.,cloudflare.com,2,mx.zoho.com.;mx2.zoho.com.;mx3.zoho.com.,zoho.com,3,dns@cloudflare.com,
robinhood.com,184082;19investors;236;28h;2freferral;61;7;akamai;aomenyongli;app;asia;assets;assetsweb-ramruckus;atom-ci-nat.artifactory;au.duo;auctions;auth.learn;bbroker;bittcs;blog-test;blogs;blue;brokeback;cami.test;careers;certificate;chd;classic;clinton;content.research;crashdump;crendor;cs;csinfo;dc;degree;demo;docs;dsl;emamonetal;emapiserveril;en;equidia;eval-caffe-fcn;events;fw;git;github;greggy;ha3virus;hh;hupulanqiuzhuangbei;identi-cf;imap;internal-apps-elb;interstategaragedoor;inventory;invest;investing-viruscomix;invlowcosts;invtd;ip249;join;jxdpodcastmaskan;k5;k8s;kafka;kciklae;kibana;kiik;kk;kms;knowledgemanagement;knowles;ks-vendingtransactions-mq2;ktnorthamericahow;ktshow;kultest;law;ledfbd;linebinevaskemaskine;livegrep;m.boxapi;mail1;mail2.nummus;mailserver;management;mascaraphoenindex-categoriesx.forassociates;medicine.chm.dev;midl19device3045ed98orsnds;midl19investorsnds-aicaplflow;minerva-cf;minerva-staging;music;n;npe;pc24187;pc8;pegasus.law;pqa-m.chd;psychotechnicskpsychotechnicsmpsychotechnicsi-test-origin3xlc;quarantine51-later;sbty.device1184892-dc14a4c5-consultantgames;scbackendatbygabackenddencentbackende-9h;share;signup;taskhumio;tatiana;user204;vaccine;value;vault.it7;vgs-api;whois;www,115.0,abusecomplaints,"MarkMonitor, Inc.",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ns-1448.awsdns-53.org.;ns-1717.awsdns-22.co.uk.;ns-376.awsdns-47.com.;ns-566.awsdns-06.net.,awsdns-06.net;awsdns-47.com;awsdns-53.org;co.uk,4,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;aspmx.l.google.com.;aspmx2.googlemail.com.;aspmx3.googlemail.com.,google.com;googlemail.com,5,awsdns-hostmaster@amazon.com,
pub-ea141c67c7ac452eaa7a4ae9f4c24733.r2.dev,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
dextoolwallets.on.fleek.co,,0.0,registrar-priority,1API GmbH (ID1387),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
impregto.com,erp;shop;www,3.0,abuse,"ENOM, INC.",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.telepol.com.;ns2.telepol.com.,telepol.com,2,mail.impregto.com.,impregto.com,1,ns1@telepol.com,
bafkreigfiib7e4t3wtnvg7ra2nlygo5otb7sshjujlazsiivar37ooygee.ipfs.dweb.link,www,1.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreigenrqku4ig6tt7jovmxeq5ibrovondg3it4fzeick3ospjjqvb4m.ipfs.dweb.link,,0.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreigd2zgq5j45pdgjdc34jsph6ui32o66dwrhcz5nsjl4zidhphr67a.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreibtkvxt7smjcvx52kzo2tkw7ayxbkiqnnc3vaolwh4nl2nmak5epe.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreiatrtofuuxkeqrnyhtyiber7si5qmom3nlqkmvdy25ztssmbwektm.ipfs.dweb.link,,0.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreihildobrerhc2al3pystbjdr5iwint5hlqepk7n36oe2juatk2m3u.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreibnjtfcav5ethnpwnziajlos6wtyjeinretrachxufq6q3vmlkfky.ipfs.dweb.link,www,1.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
devdocptdsugn.weebly.com,www,1.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
www.preservegt.com,,0.0,abuse,"GoDaddy.com, LLC (ID146)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreihnxqcl2zdmnlkqmfxrkp3xgrrvygu5c5ggwazzt2cfwtvy275owm.ipfs.dweb.link,,0.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreigxhpgb6nlue65lvgr4kuqki67smzded5aatan7wh7lxyf7yehb2e.ipfs.dweb.link,,0.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bafkreibzex26osxnhlzohy2hv4vd56lzvqmnjewj75veqnpj4q44sy5pxe.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreibfdruefwgl77qhbddf6weq7uvits53nttnabltdssga5yekrwegq.ipfs.dweb.link,www,1.0,tldsupport,"CSC Corporate Domains, Inc. (ID299)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
bafkreib5yo24ekwc4ruhjvizv3qzz5fnjrex6zvt3jm2vyp4tqsaxdjp4m.ipfs.dweb.link,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
allegrolokalnie.pl-ver2196-id70456-cfi849u-cid71062.shop,www.www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
allegrolokalnie.508554.shop,www.www,1.0,compliance_abuse,Web Commerce Communication Ltd.,0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
allegrolokalnie.pl-oferta8737291.com,www;www.www,2.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
allegrolokalnie.pl-kategoria78123678314768.shop,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
ulys-fr-telepeages.com,auth;dash;dashboard;marketing;qa;web;www;www.zen88cf69,8.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
allegrolokalnie.oferta-4613313.shop,www.www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
smaranadvertising.com,cpcalendars;cpcontacts;www,3.0,abuse-contact,PDR Ltd. d/b/a PublicDomainRegistry.com (ID303),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ns1.jupiter.asia.;ns2.jupiter.asia.,jupiter.asia,2,smaranadvertising.com.,smaranadvertising.com,1,cpanel@webhostbox.net,
pse.is,072project;093ljm;104_3672;104cweb;1620shop;5se;a0651;abuma;albert;ashin047;autopassxyz;avsmovie18;bancopaclfico;bearsworld;benny;bilibi;bmai;bwhealth1;bwnet;cavesconnect;ce0277491392;commdetails;commitem;coolenglish1813;coolshan;cwgvad;daaidrama;dr;dts;eea;eleos;ericwang168;esnhr;famicreat;fbi;freetv;gv6;hellosimmpo;hgav;ika;inmap;install;iread;jiangnilife;jyebaw;kimptondaanhotel;laurier;longhou;lsp666;managertodayzh;marriott;medosoil;mixerboxbff;myegg;mymoji;myproguidetw;nam;newpiecenva;niid;novorcam;ntpcyouth2022;nzta;orisriesclub;p41janto;peeklink;petcatdog;petraplayaround;placejti;playhoy;plztrd;qiupapatw1;rwnews;samsung;seafoodmarket;setnsocial;springfever;ss662;sy9;tainan;tfence;tig;travelcom;tvbs;twm5g;udnpic;udrive;use276520;user214086;user240745;user262899;user280537;user283620;user302312;user53130;user72932;usev777;victory;videolink2me;wanan;www;xqpdf;y5game;yahoomail;yahoonews;zec,105.0,UNKNOWN,UNKNOWN,13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,deb.ns.cloudflare.com.;kirk.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,
gemisizkaptan.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,dijkstra.ihsdns.com.;knuth.ihsdns.com.,ihsdns.com,2,mail.gemisizkaptan.com.,gemisizkaptan.com,1,dnsadmin@ihs.com.tr,
dioaboa34.de,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.dyna-ns.net.;ns2.dyna-ns.net.,dyna-ns.net,2,,,0,hostmaster@dioaboa34.de,
allegro.pl-kategorie71237825368429.shop,,0.0,compliance_abuse,Web Commerce Communication Ltd.,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
allegro.pl-oferta836438942.com,,0.0,abuse,MAT BAO CORPORATION (ID1586),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
allegrolokalnie.pi-5981742.click,www.www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
modulosegurancan12.com,adm;f9386f3f-f082-4f56-a8ae-9cffc457b845;intranet;www,4.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
tru-cape.com,datagear;www;www.datagear,3.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns.isnet.co.za.;ns1.isnet.co.za.,co.za,2,trucape-com0i.mail.protection.outlook.com.,outlook.com,1,dns-admin@isoft.co.za,
f6n.2c5.myftpupload.com,,0.0,abuse,"Wild West Domains, LLC (ID440)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
wyeud.m-pages.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
allegrolokalnie.pi-katlegoria-ogrodove-x89c6.rest,www;www.www,2.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
allegrolokalnie.oferta-739125.shop,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
regularizarapp.com,aviso;m,2.0,abuse-contact,"Sav.com, LLC (ID609)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
kukinlogzn.gitbook.io,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
wiadomoscitwoje-rmfmiasto.com.pl.asia222.webd.pro,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
delivery-6dd56.firebaseapp.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
dqxarrtv.web.app,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
multifixedchain.firebaseapp.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
nodexprotocol.web.app,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
monitoramentoescudo.com.br,cpcalendars;cpcontacts;www,3.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns932.hostgator.com.br.;ns933.hostgator.com.br.,com.br,2,mx1.titan.email.;mx2.titan.email.,titan.email,2,root@br932.hostgator.com.br,
emaildoosancom.weebly.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
itacolor.com.br,cpcalendars;cpcontacts;www,3.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,buck.ns.cloudflare.com.;dina.ns.cloudflare.com.,cloudflare.com,2,itacolor-com-br.mail.protection.outlook.com.,outlook.com,1,dns@cloudflare.com,
zsv.soundestlink.com,,0.0,registrar-abuse,"Cloudflare, Inc. (ID1910)",13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
globaldrivesu.com,www,1.0,abuse,"GoDaddy.com, LLC (ID146)",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ns65.domaincontrol.com.;ns66.domaincontrol.com.,domaincontrol.com,2,mail.globaldrivesu.com.,globaldrivesu.com,1,dns@jomax.net,
