label,domain,ips,asn,asn_description,asn_country,registrar,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
ClearFake,bach.r1verbend.ru,"104.21.8.149,172.67.130.138",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,r1verbend,ru,,,0,,,0,,2.0
Unknown malware,aynerstore.com,52.204.67.114,14618.0,"AMAZON-AES, US",US,"GoDaddy.com, LLC",2021-07-15,2026-07-15,aynerstore,com,ns09.domaincontrol.com.;ns10.domaincontrol.com.,domaincontrol.com,2,,,0,dns@jomax.net,1.0
Unknown malware,menu-menu.ca,5.161.132.71,213230.0,"HETZNER-CLOUD2-AS, DE",DE,"Go Daddy Domains Canada, Inc",2025-03-22,2027-03-22,menu-menu,ca,harley.ns.cloudflare.com.;luciana.ns.cloudflare.com.,cloudflare.com,2,route1.mx.cloudflare.net.;route2.mx.cloudflare.net.;route3.mx.cloudflare.net.,cloudflare.net,3,dns@cloudflare.com,1.0
Unknown malware,vyaparionline.org,190.92.174.103,199404.0,"WHG-IN, GB",GB,"GoDaddy.com, LLC",2020-04-02,2026-04-02,vyaparionline,org,ns1.mysecurecloudhost.com.;ns2.mysecurecloudhost.com.;ns3.mysecurecloudhost.com.;ns4.mysecurecloudhost.com.,mysecurecloudhost.com,4,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,info@iserverplanet.com,1.0
Unknown malware,peacebuildersunite.com,199.188.205.61,22612.0,"NAMECHEAP-NET, US",US,"Domain.com - Network Solutions, LLC",2023-05-12,2026-05-12,peacebuildersunite,com,rs71a.registrar-servers.com.;rs71b.registrar-servers.com.,registrar-servers.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
Unknown malware,petersandorf.com,77.83.207.98,216341.0,"OPTIMA-AS, RU",HK,"NameSilo, LLC",2013-07-09,2026-07-09,petersandorf,com,ns1.mysecurecloudhost.com.;ns2.mysecurecloudhost.com.;ns3.mysecurecloudhost.com.;ns4.mysecurecloudhost.com.,mysecurecloudhost.com,4,petersandorf.com.,petersandorf.com,1,servers@mysecurecloudhost.com,1.0
Unknown malware,iogkf-seirenkan.com,103.141.97.131,131965.0,"XSERVER Xserver Inc., JP",JP,"XServer, Inc.",2025-02-09,2026-02-09,iogkf-seirenkan,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,iogkf-seirenkan.com.,iogkf-seirenkan.com,1,root@xserver.jp,1.0
ClearFake,wald.r1verbend.ru,"104.21.8.149,172.67.130.138",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,r1verbend,ru,,,0,,,0,,2.0
Unknown malware,peaceofchristcam.org,192.185.186.133,19871.0,"NETWORK-SOLUTIONS-HOSTING, US",US,"eNom, LLC",2008-08-27,2026-08-27,peaceofchristcam,org,ns1.nokor-web.com.;ns2.nokor-web.com.,nokor-web.com,2,peaceofchristcam.org.,peaceofchristcam.org,1,mao@socheat36.gmail.com,1.0
Unknown malware,premium.lwk.ie,144.2.243.138,56410.0,"HOST-IRELAND-AS, IE",IE,Irish Domains,2018-11-22,2026-11-22,lwk,ie,,,0,,,0,,1.0
Unknown malware,charboroughroadschool.co.uk,"104.21.40.137,172.67.152.5",13335.0,"CLOUDFLARENET, US",US,"Namecheap, Inc. t/a Spaceship, Inc. [Tag = SPACESHIP]",2025-02-14,2026-02-14,co,uk,andronicus.ns.cloudflare.com.;laylah.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
ClearFake,tau.st0nefall.ru,"104.21.61.88,172.67.207.250",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,st0nefall,ru,,,0,,,0,,2.0
Unknown malware,datavoice.com.co,"104.21.77.241,172.67.213.7",13335.0,"CLOUDFLARENET, US",US,"GoDaddy.com, LLC",2015-01-14,2026-01-13,com,co,demi.ns.cloudflare.com.;greg.ns.cloudflare.com.,cloudflare.com,2,mx.zoho.com.;mx2.zoho.com.;mx3.zoho.com.,zoho.com,3,dns@cloudflare.com,2.0
Unknown malware,shinshoryu.com,183.90.253.48,131965.0,"XSERVER Xserver Inc., JP",JP,"XServer, Inc.",2023-12-08,2026-12-08,shinshoryu,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,shinshoryu.com.,shinshoryu.com,1,root@xserver.jp,1.0
XWorm,conectionwindowssupport.duckdns.org,45.133.180.162,9009.0,"M247, RO",RO,,,,duckdns,org,,,0,conectionwindowssupport.duckdns.org.,duckdns.org,1,,1.0
Unknown malware,myvo.vip,198.54.116.34,22612.0,"NAMECHEAP-NET, US",US,"NameCheap, Inc.",2021-09-29,2026-09-29,myvo,vip,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,audit@namecheaphosting.com,1.0
Unknown malware,try.dfixed.com,195.26.241.154,40021.0,"CONTABO-40021, US",DE,"NameCheap, Inc.",2020-03-21,2026-03-21,dfixed,com,,,0,,,0,,1.0
AsyncRAT,servidoresethernetnew.duckdns.org,127.1.2.3,,,,,,,duckdns,org,,,0,servidoresethernetnew.duckdns.org.,duckdns.org,1,,1.0
Remcos,rajasas35safael6.duckdns.org,,,,,,,,duckdns,org,,,0,,,0,,
Remcos,rajasas35safael5.duckdns.org,,,,,,,,duckdns,org,,,0,,,0,,
Remcos,rajasas35safael4.duckdns.org,,,,,,,,duckdns,org,,,0,,,0,,
Unknown malware,chimneyrepairgulfbreeze.com,45.56.124.51,63949.0,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",US,PDR Ltd. d/b/a PublicDomainRegistry.com,2022-04-28,2026-04-28,chimneyrepairgulfbreeze,com,ns1.node3457.myfcloud.com.;ns2.node3457.myfcloud.com.,myfcloud.com,2,chimneyrepairgulfbreeze.com.,chimneyrepairgulfbreeze.com,1,vps@monitoring.fastcomet.com,1.0
Remcos,rajasas35safael3.duckdns.org,,,,,,,,duckdns,org,,,0,,,0,,
Remcos,rajasas35safael2.duckdns.org,172.111.131.105,3223.0,"VOXILITY, GB",US,,,,duckdns,org,,,0,rajasas35safael2.duckdns.org.,duckdns.org,1,,1.0
XWorm,pool-roman.at.ply.gg,147.185.221.181,400519.0,"PLAYIT-GG, US",US,"NameCheap, Inc (https://www.namecheap.com)",2022-08-21,,ply,gg,,,0,,,0,,1.0
XWorm,abcp1.hopto.org,0.0.0.0,,,,,,,hopto,org,,,0,,,0,,1.0
Latrodectus,strikerolionaolqnfks.com,91.92.242.70,214943.0,"RAILNET, US",TR,CNOBIN INFORMATION TECHNOLOGY LIMITED,2025-10-29,2026-10-29,strikerolionaolqnfks,com,cartman.ns.cloudflare.com.;peaches.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Unknown malware,littleandlegend.co.nz,50.87.186.76,46606.0,"UNIFIEDLAYER-AS-1, US",US,Freeparking Limited t/a DiscountDomains,2017-07-04,,co,nz,ns1.discountdomains.co.nz.;ns2.discountdomains.co.nz.;ns3.discountdomains.co.nz.,co.nz,3,mta.hosts.net.nz.,net.nz,1,hostmaster@discountdomains.co.nz,1.0
Unknown malware,hiddenpoly.markets,"104.21.85.108,172.67.204.161",13335.0,"CLOUDFLARENET, US",US,,,,hiddenpoly,markets,carla.ns.cloudflare.com.;konnor.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
ClearFake,gleis.st0nefall.ru,"104.21.61.88,172.67.207.250",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,st0nefall,ru,,,0,,,0,,2.0
Latrodectus,asiolkijmadikola.com,91.92.243.30,214943.0,"RAILNET, US",TR,CNOBIN INFORMATION TECHNOLOGY LIMITED,2025-11-05,2026-11-05,asiolkijmadikola,com,liz.ns.cloudflare.com.;nile.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Unknown malware,daftartoto88.com,"104.21.70.31,172.67.218.208",13335.0,"CLOUDFLARENET, US",US,"GoDaddy.com, LLC",2025-07-25,2026-07-25,daftartoto88,com,bella.ns.cloudflare.com.;elijah.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Latrodectus,avakreplianamame.com,94.154.35.65,214943.0,"RAILNET, US",UA,CNOBIN INFORMATION TECHNOLOGY LIMITED,2025-08-13,2026-08-13,avakreplianamame,com,ashton.ns.cloudflare.com.;piper.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Unknown malware,suite58prive.com,51.255.26.63,16276.0,"OVH, FR",FR,"OVH, SAS",2022-04-20,2026-04-20,suite58prive,com,dns101.ovh.net.;ns101.ovh.net.,ovh.net,2,mx3.mail.ovh.net.;mx4.mail.ovh.net.,ovh.net,2,tech@ovh.net,1.0
Latrodectus,chakulilipopifikolas.com,91.92.243.26,214943.0,"RAILNET, US",TR,CNOBIN INFORMATION TECHNOLOGY LIMITED,2025-11-05,2026-11-05,chakulilipopifikolas,com,liz.ns.cloudflare.com.;nile.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Unknown malware,unique.b-cdn.net,143.244.50.214,60068.0,"CDN77 _, GB",GB,"Name.com, Inc.",2016-04-25,2029-04-25,b-cdn,net,,,0,,,0,hostmaster@bunnydns.com,1.0
Unknown malware,tradenexussolution.com,82.180.174.108,47583.0,"AS-HOSTINGER, CY",DE,"HOSTINGER operations, UAB",2025-10-16,2026-10-16,tradenexussolution,com,ns1.dns-parking.com.;ns2.dns-parking.com.,dns-parking.com,2,mx1.hostinger.com.;mx2.hostinger.com.,hostinger.com,2,dns@hostinger.com,1.0
Latrodectus,vilorhilokasdhermiol.com,91.92.243.31,214943.0,"RAILNET, US",TR,CNOBIN INFORMATION TECHNOLOGY LIMITED,2025-11-05,2026-11-05,vilorhilokasdhermiol,com,liz.ns.cloudflare.com.;nile.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Latrodectus,adoklixiokloer.com,158.94.208.153,214943.0,"RAILNET, US",TR,CNOBIN INFORMATION TECHNOLOGY LIMITED,2025-10-20,2026-10-20,adoklixiokloer,com,carol.ns.cloudflare.com.;dakota.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Unknown malware,dichvuuytinhanoi.click,,,,,Porkbun LLC,2024-12-20,2025-12-20,dichvuuytinhanoi,click,,,0,,,0,,
Unknown malware,artwix.ca,50.87.56.127,46606.0,"UNIFIEDLAYER-AS-1, US",US,"RCOM Canada, Corp.",2009-10-27,2031-10-27,artwix,ca,ns1.justhost.com.;ns2.justhost.com.,justhost.com,2,artwix.ca.,artwix.ca,1,root@just2061.justhost.com,1.0
Unknown malware,sysmaq.com.br,186.202.153.22,27715.0,"Locaweb Servicos de Internet SA, BR",BR,,2021-08-16,2026-08-16,com,br,,,0,mx.a.locaweb.com.br.;mx.b.locaweb.com.br.;mx.core.locaweb.com.br.;mx.jk.locaweb.com.br.,com.br,4,hostmaster@locaweb.com.br,1.0
Latrodectus,afolpderniolakfduik.com,158.94.208.151,214943.0,"RAILNET, US",TR,CNOBIN INFORMATION TECHNOLOGY LIMITED,2025-10-20,2026-10-20,afolpderniolakfduik,com,carol.ns.cloudflare.com.;dakota.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Unknown malware,thevertexcapital.com,67.223.118.45,22612.0,"NAMECHEAP-NET, US",US,NAMECHEAP INC,2024-04-27,2026-04-27,thevertexcapital,com,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
ClearFake,krone.st0nefall.ru,"104.21.61.88,172.67.207.250",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,st0nefall,ru,,,0,,,0,,2.0
Unknown malware,masa-design.jp,,,,,,2021-12-26,2025-12-31,masa-design,jp,,,0,,,0,,
Unknown malware,takamatsu-genki.com,118.27.125.151,7506.0,"INTERQ GMO Internet Group, Inc., JP",JP,"GMO Internet, Inc.",2023-03-01,2026-03-01,takamatsu-genki,com,dns01.muumuu-domain.com.;dns02.muumuu-domain.com.,muumuu-domain.com,2,mx01.lolipop.jp.,lolipop.jp,1,postmaster@takamatsu-genki.com,1.0
Unknown malware,webstasolutions.com,"104.21.56.220,172.67.156.31",13335.0,"CLOUDFLARENET, US",US,DYNADOT LLC,2011-04-19,2026-04-19,webstasolutions,com,tom.ns.cloudflare.com.;tori.ns.cloudflare.com.,cloudflare.com,2,mx.zoho.com.;mx2.zoho.com.;mx3.zoho.com.,zoho.com,3,dns@cloudflare.com,2.0
Unknown malware,sakshstore.com,162.214.81.13,31898.0,"ORACLE-BMC-31898, US",US,NAMECHEAP INC,2022-05-02,2026-05-02,sakshstore,com,dns1.registrar-servers.com.;dns2.registrar-servers.com.,registrar-servers.com,2,eforward1.registrar-servers.com.;eforward2.registrar-servers.com.;eforward3.registrar-servers.com.;eforward4.registrar-servers.com.;eforward5.registrar-servers.com.,registrar-servers.com,5,hostmaster@registrar-servers.com,1.0
Unknown malware,hddadmarketing.com,66.235.200.146,13335.0,"CLOUDFLARENET, US",US,"Network Solutions, LLC",2025-11-03,2026-11-03,hddadmarketing,com,ns1.bluehost.com.;ns2.bluehost.com.,bluehost.com,2,mail.hddadmarketing.com.,hddadmarketing.com,1,root@BLUEHOST.com,1.0
ClearFake,moor.st0nefall.ru,"104.21.61.88,172.67.207.250",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,st0nefall,ru,,,0,,,0,,2.0
Unknown malware,7seas-discovery.com,163.44.185.191,7506.0,"INTERQ GMO Internet Group, Inc., JP",JP,"GMO Internet, Inc.",2016-05-02,2026-05-02,7seas-discovery,com,dns01.muumuu-domain.com.;dns02.muumuu-domain.com.,muumuu-domain.com,2,,,0,postmaster@7seas-discovery.com,1.0
Unknown malware,keapexportpros.com,162.241.218.241,31898.0,"ORACLE-BMC-31898, US",US,"Wild West Domains, LLC",2022-06-06,2026-06-06,keapexportpros,com,ns07.domaincontrol.com.;ns08.domaincontrol.com.,domaincontrol.com,2,,,0,dns@jomax.net,1.0
Unknown malware,tfslife.com,162.213.255.31,22612.0,"NAMECHEAP-NET, US",US,NAMECHEAP INC,2020-02-27,2026-02-27,tfslife,com,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mail.tfslife.com.,tfslife.com,1,cpanel@tech.namecheap.com,1.0
Unknown malware,thamiresezic.com.br,192.185.216.126,19871.0,"NETWORK-SOLUTIONS-HOSTING, US",US,,2022-04-13,2026-04-13,com,br,ns64.prodns.com.br.;ns65.prodns.com.br.,com.br,2,mail.thamiresezic.com.br.,com.br,1,root@srv64.prodns.com.br,1.0
Unknown malware,labadiradessaouira.com,,,,,Infomaniak Network SA,2025-06-21,2026-06-21,labadiradessaouira,com,ns11.infomaniak.ch.;ns12.infomaniak.ch.,infomaniak.ch,2,mta-gw.infomaniak.ch.,infomaniak.ch,1,hostmaster@infomaniak.ch,
Unknown malware,kasumirebirth.com,"104.21.71.147,172.67.170.179",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2020-12-13,2025-12-13,kasumirebirth,com,ariella.ns.cloudflare.com.;gabe.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,sonatindustries.com,85.236.152.163,53589.0,"PLANETHOSTER-8, CA",CA,PlanetHoster Inc.,2025-05-05,2026-05-05,sonatindustries,com,nsa.planethoster.net.;nsb.planethoster.net.;nsc.planethoster.net.,planethoster.net,3,mail.sonatindustries.com.,sonatindustries.com,1,report@planethoster.info,1.0
Unknown malware,siyaramcorp.com,103.160.145.156,134465.0,"HARVILMEDIA-AS-AP MS HARVIL MEDIA, IN",IN,"HOSTINGER operations, UAB",2025-05-21,2026-05-21,siyaramcorp,com,ns1.siyaramcorp.com.;ns2.siyaramcorp.com.,siyaramcorp.com,2,mail.siyaramcorp.com.,siyaramcorp.com,1,rajput\@gajendra12.gmail.com,1.0
Unknown malware,1001lp.com,,,,,"XServer, Inc.",2020-12-18,2026-12-18,1001lp,com,,,0,,,0,,
Unknown malware,mitaigamitsukaru-lab.com,118.27.122.243,7506.0,"INTERQ GMO Internet Group, Inc., JP",JP,"GMO Internet, Inc.",2025-05-07,2026-05-07,mitaigamitsukaru-lab,com,ns-a1.conoha.io.;ns-a2.conoha.io.;ns-a3.conoha.io.,conoha.io,3,mail84.conoha.ne.jp.,ne.jp,1,postmaster@mitaigamitsukaru-lab.com,1.0
Unknown malware,kotobanohiroba.com,162.43.94.44,131965.0,"XSERVER Xserver Inc., JP",JP,"XServer, Inc.",2024-04-12,2026-04-12,kotobanohiroba,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,kotobanohiroba.com.,kotobanohiroba.com,1,root@xserver.jp,1.0
ClearFake,kamm.st0nefall.ru,"104.21.61.88,172.67.207.250",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,st0nefall,ru,,,0,,,0,,2.0
Unknown malware,kenanhasic.com,65.21.234.24,24940.0,"HETZNER-AS, DE",DE,"ENOM, INC.",2022-11-03,2026-11-03,kenanhasic,com,dns.fakat.net.;dns2.fakat.net.;dns3.fakat.net.;dns4.fakat.net.,fakat.net,4,kenanhasic.com.,kenanhasic.com,1,amir@leftor.com,1.0
Unknown malware,territoriodoagro.com,45.76.63.6,20473.0,"AS-VULTR, US",US,Realtime Register B.V.,2024-02-28,2027-02-28,territoriodoagro,com,ariadne.ns.cloudflare.com.;corey.ns.cloudflare.com.,cloudflare.com,2,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.,google.com,4,dns@cloudflare.com,1.0
Unknown malware,amd.tripathlogistics.com,192.185.28.245,31898.0,"ORACLE-BMC-31898, US",US,PDR Ltd. d/b/a PublicDomainRegistry.com,2014-09-03,2027-09-03,tripathlogistics,com,,,0,mx.zoho.in.;mx2.zoho.in.;mx3.zoho.in.,zoho.in,3,,1.0
Unknown malware,mister.loans,96.125.174.28,31898.0,"ORACLE-BMC-31898, US",US,,,,mister,loans,ns1.bluehost.com.;ns2.bluehost.com.,bluehost.com,2,mx.zoho.com.;mx2.zoho.com.;mx3.zoho.com.,zoho.com,3,root@box5938.bluehost.com,1.0
Unknown malware,bola579.co,38.60.192.131,138915.0,"KAOPU-HK Kaopu Cloud HK Limited, HK",US,"NameSilo, LLC",2024-11-09,2026-11-09,bola579,co,ns1.bola579.co.;ns2.bola579.co.,bola579.co,2,mail.bola579.co.,bola579.co,1,hostmaster@bola579.co,1.0
Unknown malware,tabatasoukenpr.com,183.90.242.36,131965.0,"XSERVER Xserver Inc., JP",JP,"GMO Internet, Inc.",2019-01-12,2026-01-12,tabatasoukenpr,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,tabatasoukenpr.com.,tabatasoukenpr.com,1,root@xserver.jp,1.0
ClearFake,ufer.starfie1d.ru,"104.21.82.236,172.67.209.68",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,starfie1d,ru,,,0,,,0,,2.0
Unknown malware,story-llc.com,157.112.189.7,131965.0,"XSERVER Xserver Inc., JP",JP,"XServer, Inc.",2024-01-16,2027-01-16,story-llc,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,story-llc.com.,story-llc.com,1,root@xserver.jp,1.0
Unknown malware,blues-revolution.tokyo,183.181.89.19,131965.0,"XSERVER Xserver Inc., JP",JP,,,,blues-revolution,tokyo,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,blues-revolution.tokyo.,blues-revolution.tokyo,1,root@xserver.jp,1.0
Unknown malware,forehomes.com.au,,,,,GoDaddy.com LLC trading as GoDaddy.com,,,com,au,,,0,,,0,,
Unknown malware,unsagri.com,136.243.10.125,24940.0,"HETZNER-AS, DE",DE,PDR Ltd. d/b/a PublicDomainRegistry.com,2012-01-09,2026-01-09,unsagri,com,ns1.zapinfotech.com.;ns2.zapinfotech.com.,zapinfotech.com,2,unsagri.com.,unsagri.com,1,weareonline@gmail.com,1.0
Unknown malware,gabeism.com,,,,,"Megazone Corp., dba HOSTING.KR",2021-11-24,2026-11-24,gabeism,com,ns1.cafe24.co.kr.;ns1.cafe24.com.;ns2.cafe24.co.kr.;ns2.cafe24.com.,cafe24.com;co.kr,4,,,0,postmaster@gabeism.com,
Unknown malware,sekai-ryokou.com,,,,,"XServer, Inc.",2018-01-29,2026-01-29,sekai-ryokou,com,,,0,,,0,,
ClearFake,eiche.starfie1d.ru,"104.21.82.236,172.67.209.68",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,starfie1d,ru,,,0,,,0,,2.0
Unknown malware,louwanjpoujezi.org,38.88.82.52,174.0,"COGENT-174, US",US,PDR Ltd. d/b/a PublicDomainRegistry.com,2009-03-29,2026-03-29,louwanjpoujezi,org,ns10.bravehost.com.;ns9.bravehost.com.,bravehost.com,2,mail1.bravehost.com.;mail2.bravehost.com.,bravehost.com,2,dnsadmin@bravenet.com,1.0
Unknown malware,oklahomasleepfoundation.com,108.179.231.112,31898.0,"ORACLE-BMC-31898, US",US,Bluehost Inc.,2016-06-17,2026-06-17,oklahomasleepfoundation,com,ns1.bluehost.com.;ns2.bluehost.com.,bluehost.com,2,mail.oklahomasleepfoundation.com.,oklahomasleepfoundation.com,1,root@cs314.bluehost.com,1.0
Unknown malware,yorii-machi-trip.com,163.44.185.181,7506.0,"INTERQ GMO Internet Group, Inc., JP",JP,"GMO Internet, Inc.",2021-09-24,2026-09-24,yorii-machi-trip,com,dns01.muumuu-domain.com.;dns02.muumuu-domain.com.,muumuu-domain.com,2,mx01.lolipop.jp.,lolipop.jp,1,postmaster@yorii-machi-trip.com,1.0
ClearFake,mond.starfie1d.ru,"104.21.82.236,172.67.209.68",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,starfie1d,ru,,,0,,,0,,2.0
Unknown malware,setlist-blog.com,183.90.241.158,131965.0,"XSERVER Xserver Inc., JP",JP,"XServer, Inc.",2019-11-08,2026-11-08,setlist-blog,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,setlist-blog.com.,setlist-blog.com,1,root@xserver.jp,1.0
Unknown malware,minikayi.com,159.65.120.24,14061.0,"DIGITALOCEAN-ASN, US",US,"GoDaddy.com, LLC",2017-04-11,2027-04-11,minikayi,com,dell.ns.cloudflare.com.;ray.ns.cloudflare.com.,cloudflare.com,2,mail.minikayi.com.;minikayi.com.;mx.yandex.net.,minikayi.com;yandex.net,3,dns@cloudflare.com,1.0
Unknown malware,truefinancefreedom.com,45.33.76.7,63949.0,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",US,"NameCheap, Inc.",2025-04-25,2026-04-25,truefinancefreedom,com,ns1.linode.com.;ns2.linode.com.;ns3.linode.com.;ns4.linode.com.;ns5.linode.com.,linode.com,5,mail.truefinancefreedom.com.,truefinancefreedom.com,1,contact@truefinancefreedom.com,1.0
Unknown malware,celestialhue.com,95.111.196.156,202053.0,"UPCLOUD, FI",FI,"Cloudflare, Inc.",2025-05-09,2026-05-09,celestialhue,com,blakely.ns.cloudflare.com.;bryce.ns.cloudflare.com.,cloudflare.com,2,celestialhue-com.mail.protection.outlook.com.,outlook.com,1,dns@cloudflare.com,1.0
Unknown malware,ubekwetus.space,,,,,Namecheap,2025-06-02,2026-06-02,ubekwetus,space,,,0,,,0,,
ClearFake,glanz.c1oudmap.ru,"104.21.86.84,172.67.217.44",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,c1oudmap,ru,,,0,,,0,,2.0
Unknown malware,sakura-yamato.com,162.43.120.46,131965.0,"XSERVER Xserver Inc., JP",JP,"XServer, Inc.",2022-08-07,2027-08-07,sakura-yamato,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,sakura-yamato.com.,sakura-yamato.com,1,root@xserver.jp,1.0
Unknown malware,shaktibiotech.in,67.23.232.130,33182.0,"DIMENOC, US",US,Endurance Digital Domain Technology Private Limited,2006-07-15,2029-07-15,shaktibiotech,in,erin.ns.cloudflare.com.;ivan.ns.cloudflare.com.,cloudflare.com,2,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,dns@cloudflare.com,1.0
Unknown malware,upsistem32dat.com,,,,,"NICENIC INTERNATIONAL GROUP CO., LIMITED",2025-11-02,2026-11-02,upsistem32dat,com,,,0,,,0,,
Unknown malware,maciejganski.com,188.210.222.87,50599.0,"Autonomous System for Dataspace P.S.A., PL",PL,Key-Systems GmbH,2016-09-10,2026-09-10,maciejganski,com,ns1.seohost.pl.;ns2.seohost.pl.,seohost.pl,2,mail.maciejganski.com.,maciejganski.com,1,hostmaster@maciejganski.com,1.0
ClearFake,bach.c1oudmap.ru,"104.21.86.84,172.67.217.44",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,c1oudmap,ru,,,0,,,0,,2.0
Unknown malware,vciwork.com,173.236.240.186,26347.0,"DREAMHOST-AS, US",US,DREAMHOST,2009-12-17,2026-12-17,vciwork,com,ns1.dreamhost.com.;ns2.dreamhost.com.;ns3.dreamhost.com.,dreamhost.com,3,,,0,hostmaster@dreamhost.com,1.0
Unknown malware,licenseportal.jp,162.43.121.192,131965.0,"XSERVER Xserver Inc., JP",JP,,2020-06-20,2026-06-30,licenseportal,jp,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,licenseportal.jp.,licenseportal.jp,1,root@xserver.jp,1.0
Unknown malware,chovgroup.com.triominds.com.ng,147.124.214.6,396073.0,"MAJESTIC-HOSTING-01, US",US,,,,com,ng,,,0,,,0,,1.0
Unknown malware,ratugroup.com,,,,,"HOSTINGER operations, UAB",2022-12-14,2025-12-14,ratugroup,com,,,0,,,0,,
ClearFake,tal.c1oudmap.ru,"104.21.86.84,172.67.217.44",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,c1oudmap,ru,,,0,,,0,,2.0
ClearFake,rhein.c1oudmap.ru,"104.21.86.84,172.67.217.44",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-18,2026-11-18,c1oudmap,ru,,,0,,,0,,2.0
